order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
5a59578e-7dee-43e8-a25e-53bb3eb8d664,8abb33c08bdc30fb47a63c25da22395d,delivered,2026-08-24 20:51:20,2026-08-24 22:52:58.748162,2026-08-25 20:51:20,2026-09-05 20:51:20,2026-09-06 20:51:20
680ab1ea-ead8-4184-8d19-3974ca25c615,90162d136020a80dcb381eb7a112f574,delivered,2026-08-24 01:35:39,2026-08-24 09:30:26.43073,2026-08-26 01:35:39,2026-08-28 01:35:39,2026-09-08 01:35:39
3ad6074d-7ac6-4017-b3ee-f6d5d37cc984,3a49e8d992f0898c0213836c71f8f7e6,delivered,2026-08-25 02:53:04,2026-08-25 09:41:45.460023,2026-08-28 02:53:04,2026-09-01 02:53:04,2026-09-02 02:53:04
2b80041c-3db7-4ff7-a385-88f270dc6ee9,131227776a8b159a13938a0abfa95c5f,delivered,2026-08-24 17:55:05,2026-08-25 08:42:03.092496,2026-08-26 17:55:05,2026-09-02 17:55:05,2026-09-05 17:55:05
7aa3beb3-a122-44ea-9ec9-976ddb44abce,a9acf77b6991d6bf1eea76ec090c2a4e,delivered,2026-08-20 23:56:19,2026-08-21 12:07:07.455222,2026-08-23 23:56:19,2026-09-03 23:56:19,2026-09-11 23:56:19
085a7854-2fad-4d7e-aaa1-8bf330d279e7,dc6c2fa08420a97bcac582d6cf08742d,delivered,2026-08-25 01:04:42,2026-08-25 10:18:16.650114,2026-08-26 01:04:42,2026-09-02 01:04:42,2026-09-04 01:04:42
6990bf30-a69f-4e0a-8ad3-81d39a356b4e,93b714c0a47ab24bfadeae5a0d33ce12,delivered,2026-08-24 13:36:40,2026-08-25 12:35:59.470924,2026-08-26 13:36:40,2026-09-03 13:36:40,2026-09-13 13:36:40
15f85894-c76a-4549-b1b9-12fe07ffee99,9722587eb1c172a4072889c0c06654f6,delivered,2026-08-25 17:47:25,2026-08-26 16:28:47.965235,2026-08-27 17:47:25,2026-09-01 17:47:25,2026-09-11 17:47:25
582888cf-af82-4132-825b-9d3000c70132,3e7b2479252ab3087413e44eb3354263,delivered,2026-08-20 04:10:14,2026-08-21 02:40:26.300863,2026-08-22 04:10:14,2026-08-28 04:10:14,2026-09-12 04:10:14
3274fe92-b7e2-4387-8b3e-4186d213b1d4,de416864fefbc148110c3951c25fe872,delivered,2026-08-20 01:56:09,2026-08-20 10:22:57.560413,2026-08-23 01:56:09,2026-08-31 01:56:09,2026-09-13 01:56:09
de9ef88d-0199-4ce1-affb-70f0a5318710,dd6f4cc5de02738b4f29ff7da1116e14,delivered,2026-08-22 18:44:47,2026-08-22 18:53:11.844641,2026-08-23 18:44:47,2026-08-31 18:44:47,2026-09-07 18:44:47
7e7edb3e-96ec-42d1-bc60-d84c2aea29bc,30119e3989513937a4c0e9e2a92f8767,delivered,2026-08-20 16:17:02,2026-08-20 17:35:32.364098,2026-08-23 16:17:02,2026-08-26 16:17:02,2026-09-19 16:17:02
5caf8477-2315-4f8e-80b1-e86184b5a850,c704a251b5b82dd1600d4698fdaec3e8,delivered,2026-08-23 03:12:27,2026-08-24 00:01:49.160555,2026-08-25 03:12:27,2026-09-04 03:12:27,2026-09-13 03:12:27
ec265452-4343-4f98-8026-2f4f563c9888,71b2bd715574fc1ec384f8ded6573e12,delivered,2026-08-24 06:10:45,2026-08-24 22:16:21.701695,2026-08-25 06:10:45,2026-08-29 06:10:45,2026-09-10 06:10:45
00a5215f-ce57-4fea-be94-07e12bb92cd0,d7e0de0dc840ffdceac2f485e78c0b3f,delivered,2026-08-21 18:14:56,2026-08-22 05:55:41.149526,2026-08-22 18:14:56,2026-09-01 18:14:56,2026-09-19 18:14:56
f25eb9a7-8592-48d1-861f-8382fe8e84c6,b0f7d66b4d70db11231afb73b21560f6,delivered,2026-08-22 00:00:56,2026-08-22 05:37:09.177816,2026-08-24 00:00:56,2026-08-29 00:00:56,2026-09-16 00:00:56
a30b6a31-d3a0-43e1-938c-7901ba1560ba,cdf85d0d3bca555a030e00a95504ffca,delivered,2026-08-20 07:21:44,2026-08-20 14:38:08.704284,2026-08-23 07:21:44,2026-08-29 07:21:44,2026-09-15 07:21:44
aa308686-ad79-4866-ba1e-20c4de44ec80,a9f71f4f860e3954721e0f6b77c58fc5,delivered,2026-08-21 23:32:08,2026-08-22 16:37:44.336067,2026-08-24 23:32:08,2026-09-02 23:32:08,2026-09-05 23:32:08
812e4a79-b96f-4f57-ae60-d90882e2e1a9,758e64c1a6e4fda4017265734e140f12,delivered,2026-08-23 16:51:57,2026-08-23 21:27:54.256307,2026-08-24 16:51:57,2026-08-26 16:51:57,2026-09-22 16:51:57
68ac59b2-e365-4295-9ed8-ab9a6385b2ca,726b7af7fc5edf3f4276a0ea74249b18,delivered,2026-08-24 00:55:12,2026-08-24 05:47:17.428893,2026-08-27 00:55:12,2026-09-05 00:55:12,2026-09-04 00:55:12
6444f4ef-aec6-47d8-950c-2d5430265cf5,99e0d264323d48ab8442c307fecfc947,delivered,2026-08-25 01:05:40,2026-08-25 01:23:12.964845,2026-08-26 01:05:40,2026-09-05 01:05:40,2026-09-10 01:05:40
d8cd6768-17fb-4926-8cde-3bfb2985f93a,969769c94ebf3a6fa4c36060dbffab4e,delivered,2026-08-23 11:59:16,2026-08-23 20:02:56.554723,2026-08-25 11:59:16,2026-09-02 11:59:16,2026-09-18 11:59:16
7328fab8-c8f4-41a4-9282-4dd128e1d761,804c3fcfa00f15adc54c342c2971b2cc,delivered,2026-08-21 08:57:20,2026-08-21 20:15:48.645293,2026-08-22 08:57:20,2026-08-31 08:57:20,2026-09-22 08:57:20
959383ae-b564-4ef0-9519-4226c8edad43,7a8a10e8ec473360ccb95041ec69365d,delivered,2026-08-25 19:35:23,2026-08-26 17:16:04.187793,2026-08-27 19:35:23,2026-09-07 19:35:23,2026-09-02 19:35:23
59cee1f9-f4f6-4cba-963c-c50ddbae4b42,1733bd74b2d3aee8edc1ace540ac52ba,delivered,2026-08-25 12:54:29,2026-08-25 15:34:24.32996,2026-08-26 12:54:29,2026-08-31 12:54:29,2026-09-08 12:54:29
