order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
932da81c-8cd5-45fd-a2bb-d44f0f0ad57b,78bc85a7aa3f444cf7cf053df84fe035,delivered,2026-08-25 06:28:54,2026-08-26 05:23:19.525135,2026-08-26 06:28:54,2026-08-30 06:28:54,2026-09-08 06:28:54
952d8416-de20-4d3f-aef3-a6015d90a090,015bbed5b941c909ebf091ead5eb2a05,delivered,2026-08-25 20:15:43,2026-08-25 21:48:16.463515,2026-08-28 20:15:43,2026-09-08 20:15:43,2026-09-19 20:15:43
7287d125-c1a2-44f6-87db-bca14e1e3bbb,245032fa7a475c343d0674fca40ea069,delivered,2026-08-25 09:58:58,2026-08-26 01:16:53.447976,2026-08-28 09:58:58,2026-09-05 09:58:58,2026-09-18 09:58:58
bf73c452-9b90-472f-afa6-e3a94ebf592c,6b414ea1698537945c2070bb0869405f,delivered,2026-08-25 05:30:22,2026-08-25 07:13:12.27907,2026-08-28 05:30:22,2026-09-03 05:30:22,2026-09-12 05:30:22
b08e5ce9-0056-4c73-ae4f-0c68b82aa569,5c5020458933e2ca08b7aa21614a2c4c,delivered,2026-08-25 09:15:39,2026-08-25 15:22:17.290732,2026-08-27 09:15:39,2026-09-05 09:15:39,2026-09-10 09:15:39
ad6e0d75-d428-4a6e-9f4f-6c7fa02387de,054e2d5e2e62f26e884cfd2e9bbeeab7,delivered,2026-08-25 10:00:27,2026-08-25 14:24:51.317891,2026-08-28 10:00:27,2026-09-07 10:00:27,2026-09-05 10:00:27
1ee8bff6-f6e8-4183-a982-2e377069acff,b511725689f49bbfdf34541b28780926,delivered,2026-08-25 23:00:00,2026-08-26 16:38:35.771168,2026-08-28 23:00:00,2026-09-04 23:00:00,2026-09-13 23:00:00
a26ff196-a5e2-468a-8603-5062a1562e73,6a8289e43fd31255e604052ba33c6d73,delivered,2026-08-25 18:35:27,2026-08-25 21:05:36.214634,2026-08-26 18:35:27,2026-08-31 18:35:27,2026-09-08 18:35:27
e0e85bae-bc36-4974-9d14-c7f382b7b102,96330b0f406163eb357a8c6085b841f6,delivered,2026-08-25 16:00:29,2026-08-26 10:57:26.646794,2026-08-27 16:00:29,2026-08-29 16:00:29,2026-09-19 16:00:29
9cb39587-356f-4637-9a16-62272f90a749,6eea3177ef3d1e93fd00e05ce4fa1c70,delivered,2026-08-25 16:57:54,2026-08-26 07:25:17.068205,2026-08-27 16:57:54,2026-09-02 16:57:54,2026-09-08 16:57:54
d990e55c-63bb-4429-bbab-2abfd008b732,a09cad700e500bad87750b957538d348,delivered,2026-08-25 05:54:36,2026-08-25 21:04:19.450329,2026-08-26 05:54:36,2026-09-06 05:54:36,2026-09-05 05:54:36
b10ba5a3-c155-494f-85b0-4d32a0161fa4,680e38a70d371582570f41cc47dc2791,delivered,2026-08-25 20:18:56,2026-08-26 07:16:26.651226,2026-08-27 20:18:56,2026-09-01 20:18:56,2026-09-19 20:18:56
390193b5-7d4c-4844-9694-09a7504add59,e311c5cf7650f781ee140f998ebd8ae7,delivered,2026-08-25 13:11:31,2026-08-26 07:48:02.174839,2026-08-26 13:11:31,2026-09-01 13:11:31,2026-09-14 13:11:31
c0125382-b9d8-49c8-a670-7bbe5476c953,5c4795c07c0bd317adaf7406327bbfa9,delivered,2026-08-25 07:42:35,2026-08-25 08:46:17.334498,2026-08-28 07:42:35,2026-09-02 07:42:35,2026-09-01 07:42:35
a1fd9894-3b10-4fef-aea3-a901302b73e0,e4896be76a13751b29781085cd8fee98,delivered,2026-08-25 15:51:18,2026-08-26 00:34:57.022969,2026-08-28 15:51:18,2026-08-30 15:51:18,2026-09-19 15:51:18
393018ac-9825-4a65-8b7a-40aa15363f60,1d4141882e86028ee4751bb58410b53a,delivered,2026-08-25 15:24:17,2026-08-26 00:33:41.98908,2026-08-26 15:24:17,2026-08-31 15:24:17,2026-09-06 15:24:17
99447aa9-bbf7-45f2-a09b-44eaa445a167,79e8c1737d903a4055c4d2aa87661bf7,delivered,2026-08-25 03:35:53,2026-08-25 18:09:01.426282,2026-08-26 03:35:53,2026-08-29 03:35:53,2026-09-21 03:35:53
c5966d61-e601-49ad-aed0-9494f51f91f7,f6cc975f9ed5f7d6d78d5f8ac711a7ac,delivered,2026-08-25 21:27:12,2026-08-26 12:20:15.932684,2026-08-27 21:27:12,2026-08-29 21:27:12,2026-09-14 21:27:12
4e75388d-622a-4d57-b367-67d6db0f3850,6e913b64fd2d9102fc1b02bc03d81224,delivered,2026-08-25 19:44:39,2026-08-26 18:22:11.579684,2026-08-28 19:44:39,2026-09-03 19:44:39,2026-09-11 19:44:39
c0085ff3-8e9f-40a6-b7c1-9d54494b03ed,62500b6c311fa15e3014b4a13391258d,delivered,2026-08-25 08:11:15,2026-08-26 07:18:11.352514,2026-08-28 08:11:15,2026-08-31 08:11:15,2026-09-10 08:11:15
9daf318a-885a-4627-89e9-e32716328d73,322162b5ca010c2b059cb5224dd818b1,delivered,2026-08-25 22:59:12,2026-08-25 23:52:18.432961,2026-08-27 22:59:12,2026-08-31 22:59:12,2026-09-17 22:59:12
9110db3b-8c76-462b-aeb0-2591981169d2,b56ec5827b0b077288ab9f729dcb0837,delivered,2026-08-25 15:58:28,2026-08-25 18:35:38.805365,2026-08-27 15:58:28,2026-09-04 15:58:28,2026-09-15 15:58:28
e74158bc-ca62-4781-9157-29332ab5f3e2,216a26630eaf7d8f93837ff9708aa0e4,delivered,2026-08-25 08:01:42,2026-08-25 22:44:52.179913,2026-08-28 08:01:42,2026-08-30 08:01:42,2026-09-05 08:01:42
19954e31-72ce-49da-8dbc-7e4efcacb68e,a40a9cca30df7d2a36fdba0dfc4b03e7,delivered,2026-08-25 23:48:25,2026-08-26 17:16:15.56706,2026-08-28 23:48:25,2026-09-07 23:48:25,2026-09-12 23:48:25
56878dd9-b6a8-448c-81fe-0a80b3f481bc,acb213efb7ff983754aaa5d643e4578f,delivered,2026-08-25 19:15:52,2026-08-26 18:20:04.146386,2026-08-28 19:15:52,2026-09-05 19:15:52,2026-09-10 19:15:52
3df7c993-eca1-40a6-bb16-b9350b95e7d9,d42e6d6ecf34bc3f0d2dfe281274e4ad,delivered,2026-08-25 08:44:42,2026-08-25 12:11:33.663253,2026-08-26 08:44:42,2026-08-31 08:44:42,2026-09-15 08:44:42
3a439e8e-e2d8-4c42-87c0-0618180f7afe,4c561ffd312db62fc188efa729a06a0f,delivered,2026-08-25 11:26:57,2026-08-26 08:41:28.396752,2026-08-28 11:26:57,2026-09-06 11:26:57,2026-09-02 11:26:57
9295e7d5-ac59-4c34-ae6c-73084babbd32,92e61800a81b3ae33fae913c58410074,delivered,2026-08-25 20:45:53,2026-08-26 08:24:21.891559,2026-08-26 20:45:53,2026-08-30 20:45:53,2026-09-21 20:45:53
8433d026-f911-40d3-b0ce-1f6c3988de14,8e518bc566e21e1689bf3f7b139f527b,delivered,2026-08-25 13:32:46,2026-08-25 18:04:24.605251,2026-08-28 13:32:46,2026-08-31 13:32:46,2026-09-08 13:32:46
37c2cd55-b60c-4f48-88f5-a9cdf954841b,2300ae9b753ceb97afd2947c1df471f8,delivered,2026-08-25 20:47:49,2026-08-26 04:46:34.912534,2026-08-28 20:47:49,2026-09-07 20:47:49,2026-09-10 20:47:49
c8f5bee7-1cfa-4c8e-9ae7-77bc59c48fd2,47906d6921c01d43565d5756204d2d4b,delivered,2026-08-25 04:37:14,2026-08-26 03:22:23.810086,2026-08-27 04:37:14,2026-09-01 04:37:14,2026-09-03 04:37:14
2fe92393-a494-406e-ac8b-45e6b4c72bea,2b5c023861a099fcbeb256f84a73719f,delivered,2026-08-25 19:30:44,2026-08-26 08:41:18.354738,2026-08-26 19:30:44,2026-09-03 19:30:44,2026-09-05 19:30:44
b1d7c145-c2f4-4781-90cc-2bd0aeeabe23,5a005adfaf9aea0f82402b36e5b98849,delivered,2026-08-25 02:03:57,2026-08-25 08:06:44.43048,2026-08-28 02:03:57,2026-08-30 02:03:57,2026-09-03 02:03:57
6d3cdd09-ea7a-4092-9172-c5a7812e58c9,0e0be5d9e1789c55463f4366acde4d2e,delivered,2026-08-25 20:28:33,2026-08-26 13:44:32.719046,2026-08-28 20:28:33,2026-09-03 20:28:33,2026-09-19 20:28:33
2fef92fc-94cf-4c8f-8e29-3d8b8e36c956,4d4e0331021865956763c591074635a2,delivered,2026-08-25 17:38:12,2026-08-26 05:37:24.290537,2026-08-28 17:38:12,2026-09-06 17:38:12,2026-09-15 17:38:12
bbb4c451-9d61-46f6-9c88-503efa5b4f9a,a44b5afa2f79b679e5553363b1b0d8e9,delivered,2026-08-25 04:50:15,2026-08-25 13:31:16.641473,2026-08-27 04:50:15,2026-09-07 04:50:15,2026-09-19 04:50:15
70951b1c-2319-4fc2-aeab-25aaade6006d,4f45379110a59aee1c77f9360a2e0095,delivered,2026-08-25 08:13:03,2026-08-25 15:27:17.863962,2026-08-27 08:13:03,2026-09-02 08:13:03,2026-09-03 08:13:03
34bde19a-ca88-4242-b369-dec808d2826d,b614474faab2abe1b9d0bfede1460f85,delivered,2026-08-25 16:49:00,2026-08-25 19:59:27.033626,2026-08-27 16:49:00,2026-09-04 16:49:00,2026-09-17 16:49:00
08eb053a-b0b6-48b0-8e31-6e0e6515bdb9,5e80a3343a853add61ea8d1c192cbfed,delivered,2026-08-25 08:36:44,2026-08-26 03:48:58.892713,2026-08-27 08:36:44,2026-09-06 08:36:44,2026-09-15 08:36:44
e034d10c-984b-4e0f-a1dd-232a9074ba9b,f2507ea56d748a23037bb1214964e87d,delivered,2026-08-25 10:25:25,2026-08-25 17:39:33.310403,2026-08-26 10:25:25,2026-08-28 10:25:25,2026-09-14 10:25:25
8b3fde0b-30e8-4acd-a5f6-0f2b92cd8865,b496948020f25e717805832d6226bad5,delivered,2026-08-25 11:56:05,2026-08-25 15:56:38.041282,2026-08-26 11:56:05,2026-09-04 11:56:05,2026-09-14 11:56:05
430184d8-9200-4056-8669-12f2ce988cab,8bf6fcea7060ca6e881d5cdcbcdfd78c,delivered,2026-08-25 22:25:04,2026-08-26 04:49:28.622174,2026-08-27 22:25:04,2026-09-03 22:25:04,2026-09-19 22:25:04
bbb8e830-225c-4cd2-b418-7c6572c1dfce,478405e8df3b9abb7f2bd5c8fd77df89,delivered,2026-08-25 09:09:28,2026-08-25 20:46:53.452415,2026-08-28 09:09:28,2026-08-31 09:09:28,2026-09-21 09:09:28
aba5993b-75e8-4c18-bcf9-c1354d591792,75fa6cfb28484afc68c0ab2177d339cc,delivered,2026-08-25 09:44:13,2026-08-25 18:29:51.652533,2026-08-28 09:44:13,2026-09-02 09:44:13,2026-09-18 09:44:13
be843c0a-e08e-4f27-a335-f45345dba5d7,c9da69edb9b3c5e7b8074ac4ea9b2244,delivered,2026-08-25 04:36:37,2026-08-26 03:06:30.722527,2026-08-27 04:36:37,2026-08-31 04:36:37,2026-09-11 04:36:37
7e6f72d9-e8b7-40e2-aae2-87eda36a686c,eae91bb4fd71dee28c1a58ca9d90190c,delivered,2026-08-25 07:21:07,2026-08-26 07:11:34.169453,2026-08-28 07:21:07,2026-09-07 07:21:07,2026-09-02 07:21:07
c2822143-02b7-4a6a-bbbc-1721a6e890b1,8d933eba83acbc93f97094191540b136,delivered,2026-08-25 19:47:29,2026-08-26 04:46:34.872699,2026-08-27 19:47:29,2026-08-30 19:47:29,2026-09-12 19:47:29
a67f997b-37fe-4c04-9a0a-fd1fedd86ad7,3aa3f654a4fae1c0c53fcd842e47aaa1,delivered,2026-08-25 11:59:26,2026-08-25 19:05:07.103285,2026-08-28 11:59:26,2026-08-31 11:59:26,2026-09-03 11:59:26
a87bf312-df27-4c91-a37e-3d69c201fe7b,dd87aabcdcbf176a0b83b6c7ea79348d,delivered,2026-08-25 11:33:41,2026-08-25 21:51:40.740355,2026-08-28 11:33:41,2026-08-31 11:33:41,2026-09-18 11:33:41
f262f5c5-d8b1-443e-89c0-ce32d638ce5e,b08866a7b299195e0c530f94cff315da,delivered,2026-08-25 00:03:48,2026-08-25 15:43:06.609364,2026-08-26 00:03:48,2026-08-30 00:03:48,2026-09-10 00:03:48
65759108-b495-40b7-8182-72ca734dd147,4e96e84ace5bca3a2f1f8c6ccc622781,delivered,2026-08-25 23:10:52,2026-08-26 09:54:22.980664,2026-08-26 23:10:52,2026-09-03 23:10:52,2026-09-20 23:10:52
c1601d27-7cfa-42a5-9261-ad624e8cc523,cc803a2c412833101651d3f90ca7de24,delivered,2026-08-25 16:47:55,2026-08-26 07:54:35.056722,2026-08-28 16:47:55,2026-09-04 16:47:55,2026-09-19 16:47:55
e92e2bbf-8772-4b1e-9798-b4759b8d8852,80ae28c4554af2188467f02733411c07,delivered,2026-08-25 21:17:18,2026-08-26 15:55:41.079047,2026-08-28 21:17:18,2026-09-06 21:17:18,2026-09-21 21:17:18
f8c5e4d0-2506-4167-ba80-a9d95741a53e,5ae752fb345dfa0d14a52db28359612e,delivered,2026-08-25 01:06:28,2026-08-25 12:38:26.743262,2026-08-27 01:06:28,2026-08-30 01:06:28,2026-09-06 01:06:28
595b96d4-339a-48bf-bc71-e4c100ae9992,bfecc12a12bc030a1053d53726f44f4c,delivered,2026-08-25 05:00:32,2026-08-25 05:13:31.05325,2026-08-26 05:00:32,2026-08-31 05:00:32,2026-09-10 05:00:32
23f71167-cb0f-436d-8d90-4bb0a9674d49,24d945b1286e8a0d63718f7e90c272df,delivered,2026-08-25 18:09:47,2026-08-25 23:32:43.84874,2026-08-28 18:09:47,2026-09-01 18:09:47,2026-09-11 18:09:47
596aa9f7-0ddb-48ed-ab41-3cb86eba2dfa,d807d8126491560208d4564a86411229,delivered,2026-08-25 08:29:23,2026-08-25 17:08:48.087012,2026-08-28 08:29:23,2026-08-30 08:29:23,2026-09-17 08:29:23
f00c72e7-d4df-48e4-8d67-e65f6aac292b,4d9f709311a714207891f7b75a803517,delivered,2026-08-25 19:07:22,2026-08-26 13:25:46.687467,2026-08-28 19:07:22,2026-08-30 19:07:22,2026-09-18 19:07:22
d86276de-8c1a-425e-9d02-e44b0de2020c,c2c1c70da9cfb80d5c885aaa1c5401b1,delivered,2026-08-25 02:53:19,2026-08-25 14:41:10.870791,2026-08-27 02:53:19,2026-08-29 02:53:19,2026-09-03 02:53:19
c39b822d-3b43-49f0-bc94-42b3ce192f96,cbbf757deb261a38eaba0e76577ba73d,delivered,2026-08-25 05:24:01,2026-08-25 10:03:18.912985,2026-08-26 05:24:01,2026-08-31 05:24:01,2026-09-17 05:24:01
fa390ff5-fd57-490d-a7f7-d595ef3de29a,b099cf5685910b720ea73ddc4ec9b4c5,delivered,2026-08-25 06:18:00,2026-08-25 14:27:53.699554,2026-08-26 06:18:00,2026-08-28 06:18:00,2026-09-18 06:18:00
d6096313-c31f-4c3a-a97f-38d79aacfacf,b75ed88769f013db7e68d0edd67afce6,delivered,2026-08-25 20:53:55,2026-08-26 05:13:53.101204,2026-08-27 20:53:55,2026-09-01 20:53:55,2026-09-12 20:53:55
