order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
5f1987cc-94da-4218-9116-c19e7c2ebf44,d270b55f727f490ae9bf92daef4d0b4f,delivered,2026-08-24 11:13:30,2026-08-25 08:54:15.553852,2026-08-27 11:13:30,2026-08-31 11:13:30,2026-09-15 11:13:30
a23780a1-0d23-4c0f-b265-47ebecee179e,b2a0b41180a2f7c13f135136917779a1,delivered,2026-08-27 01:08:41,2026-08-27 08:49:11.032302,2026-08-29 01:08:41,2026-09-03 01:08:41,2026-09-13 01:08:41
4727c3d8-815d-4c7e-8cd3-5f87a77d1a42,06e0c362c4a5cc74bff4e7a82362ff52,delivered,2026-08-22 15:16:53,2026-08-23 05:04:52.39999,2026-08-23 15:16:53,2026-09-03 15:16:53,2026-09-24 15:16:53
3d42ca56-e09f-4d31-8fca-10209d8f8378,93d155119a2102bb21d426b8ccb8bdd9,delivered,2026-08-24 07:54:35,2026-08-24 09:18:51.040897,2026-08-25 07:54:35,2026-09-05 07:54:35,2026-09-24 07:54:35
1f169ce2-4a4a-4d8a-a955-78e6144746f5,cc09c3d685e69f23f703cea2f3d81675,delivered,2026-08-23 10:58:06,2026-08-24 08:29:36.63772,2026-08-25 10:58:06,2026-09-04 10:58:06,2026-09-12 10:58:06
bddbe3f3-60ee-48c8-a0c7-7c3367d8ab5e,d59c34e12125e2a7cb51d1ba558dcadd,delivered,2026-08-27 20:02:58,2026-08-27 23:22:59.150044,2026-08-28 20:02:58,2026-09-02 20:02:58,2026-09-19 20:02:58
510f1f7d-89f9-47e8-b017-34be2276963c,2bc0454ee694c469f555e42dd18d0513,delivered,2026-08-25 21:13:18,2026-08-26 04:07:06.006655,2026-08-26 21:13:18,2026-08-28 21:13:18,2026-09-18 21:13:18
b9864b8b-3860-4fe5-8d06-7fa98d84276b,e766e052ac68cab8e6250d63c1b47ce1,delivered,2026-08-23 12:46:54,2026-08-24 00:39:17.115554,2026-08-25 12:46:54,2026-08-28 12:46:54,2026-09-16 12:46:54
d7d3234e-ad53-4bf7-be4d-a6ef2b300544,ed066ea6b633ab8df2b9db89919b047b,delivered,2026-08-23 06:57:42,2026-08-23 13:57:32.843084,2026-08-26 06:57:42,2026-09-04 06:57:42,2026-09-04 06:57:42
0a938af9-32de-4a07-a9d3-7c948806b026,649bf985f2c900b205dc43eb371e8228,delivered,2026-08-23 07:02:03,2026-08-23 09:54:33.152974,2026-08-25 07:02:03,2026-09-03 07:02:03,2026-09-09 07:02:03
a93111ee-0d03-46b4-9cba-742e891e8e43,5da48e4724bbe609f697fc1f8bd09bba,delivered,2026-08-27 22:30:37,2026-08-28 04:57:19.431974,2026-08-30 22:30:37,2026-09-04 22:30:37,2026-09-15 22:30:37
99e7c0d7-9a22-4742-9649-4a17064e1e97,bce6ef9a2c74960345850bfae20ba406,delivered,2026-08-27 00:25:26,2026-08-27 18:44:36.49195,2026-08-28 00:25:26,2026-09-01 00:25:26,2026-09-16 00:25:26
a28f1504-c4da-4c9f-98dc-1cecccb009a8,072dc9b3b89c0c4822159ec565baeab9,delivered,2026-08-23 03:34:07,2026-08-23 10:02:32.744295,2026-08-25 03:34:07,2026-09-04 03:34:07,2026-09-20 03:34:07
f2a66c12-707d-443e-9478-ed14009bc692,464726ead2259f3281f01d051f4f15e7,delivered,2026-08-22 05:58:01,2026-08-22 21:15:42.005726,2026-08-24 05:58:01,2026-09-03 05:58:01,2026-09-06 05:58:01
35b4aa63-d1ff-4c66-b176-4a60fec6067b,ebd0a03792856e6dc6dfef1fe8b522cd,delivered,2026-08-27 13:19:53,2026-08-28 12:38:28.415089,2026-08-29 13:19:53,2026-09-01 13:19:53,2026-09-12 13:19:53
5b050cc9-ffa5-41e3-9a04-a647a9060eba,e7104d922b9a5e57bda9f1bb619d9013,delivered,2026-08-22 15:09:17,2026-08-22 22:47:38.652549,2026-08-24 15:09:17,2026-09-02 15:09:17,2026-09-23 15:09:17
da13ab95-33b7-403c-9fd4-415bd322d95b,47f5f43c79b29aaeec92a9c5e817ff6a,delivered,2026-08-25 01:40:06,2026-08-26 00:41:14.531014,2026-08-27 01:40:06,2026-09-01 01:40:06,2026-09-21 01:40:06
41420da4-e24a-4af1-a8a3-9d5fc84f1e04,5cf604122eed2718e8734433dcb1977b,delivered,2026-08-26 04:42:10,2026-08-26 17:48:14.678321,2026-08-29 04:42:10,2026-09-02 04:42:10,2026-09-06 04:42:10
4c6c80b6-ede3-4808-88a5-859f25216823,833038eb50e5c4123e32d4db0946f7aa,delivered,2026-08-26 03:28:44,2026-08-26 14:04:45.625822,2026-08-29 03:28:44,2026-09-07 03:28:44,2026-09-18 03:28:44
3f2c6bcd-424f-4f5f-beb6-bbe81b1a4f41,263d510e1304ff310e0bcc2c8476ac67,delivered,2026-08-25 15:39:37,2026-08-26 12:42:52.565233,2026-08-27 15:39:37,2026-09-04 15:39:37,2026-09-20 15:39:37
d9ebd4db-1ba3-4b66-879f-8b52903292d2,5f52309bb03b2be3e499278fe49de656,delivered,2026-08-22 01:55:05,2026-08-22 13:43:23.180584,2026-08-24 01:55:05,2026-08-29 01:55:05,2026-09-13 01:55:05
1aaf53a0-d0df-47c7-9141-a3551d8d9ecb,a32c679c1442b98bedec979ba6015019,delivered,2026-08-25 01:31:52,2026-08-25 13:14:40.353106,2026-08-26 01:31:52,2026-09-04 01:31:52,2026-09-08 01:31:52
c38fdfd4-41a6-4dbf-b21c-29f68193bb52,5df4376513ffb2740d5d4122d6d98992,delivered,2026-08-26 23:44:09,2026-08-27 17:19:10.685528,2026-08-29 23:44:09,2026-09-06 23:44:09,2026-09-15 23:44:09
62a41c9b-82a1-42b3-afd5-b685480dbf0a,7dd1cb59a4ab082a16acdf30d0bfa8cd,delivered,2026-08-26 10:57:29,2026-08-26 21:37:37.251762,2026-08-28 10:57:29,2026-08-31 10:57:29,2026-09-22 10:57:29
a6f19f30-4019-4186-bd4c-2362fed0e7d7,a6e269f67f64836f3ea089d0cbd3e846,delivered,2026-08-24 08:59:33,2026-08-24 20:39:48.152033,2026-08-27 08:59:33,2026-09-01 08:59:33,2026-09-17 08:59:33
