order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
21f37a33-1a18-45e0-a942-5fcc82d9ae66,1,a79c0d179a6de79b23a81b64b3980c04,e883aa812c37a7413226856f4579fe91,2026-09-01T00:04:10.333Z,596.94,1.55
af25abfe-aeaf-4662-a25c-22abe9b89918,1,3eb6b55ec8635498193d4fc3d264e6a3,33dd941c27854f7625b968cc6195a552,2026-09-01T00:04:10.333Z,45.54,7.62
e99739f9-7b31-4957-ae12-b2b4fda07cef,1,93709a210f8c878e1d9b12ff28580f2e,ed46f1eb4a638113deb2a1137b5f22e9,2026-09-01T00:04:10.333Z,25.14,28.87
918e67da-1624-4534-afc0-04c20c36b70b,1,0e5c138ca746633922f8ed55b2c3d005,fe49ee029e61e789a1f3a5525f57ba8d,2026-09-01T00:04:10.333Z,66.51,1.33
460b0bdf-f8d5-46c4-adf5-307bc4ecfbf9,1,37e25cb997fa9c3559b68928bdddff23,0c8380b62e38e8a1e6adbeba7eb9688c,2026-09-01T00:04:10.333Z,381.16,8.51
f26a2ba1-82d1-420b-863a-dd389d22c737,1,da7da0c2d3f2dbb32bee4ad3cf467fc6,05d2173d43ea568aa0540eba70d2ca76,2026-09-01T00:04:10.333Z,261.26,16.01
1e592b7f-4d78-42dd-adb7-33d3271c7352,1,3ed88583f131691a34dbc2b4e4f83f2e,6fd52c528dcb38be2eea044946b811f8,2026-09-01T00:04:10.333Z,124.8,16.77
1e592b7f-4d78-42dd-adb7-33d3271c7352,2,e87093a08e761c9fbf7dd461227f66c1,c43d924a0f1688ee9fae0efcd6f539d4,2026-09-01T00:04:10.333Z,65.22,30.58
4d02d761-8571-41c9-a08e-2e70e1f08509,1,0c3e039a06ef40bce9a30c05a247f77e,876182d1918783bbe15233febfbd4926,2026-09-01T00:04:10.333Z,135.91,3.28
ff3398f3-8fa2-4ac5-9942-2674c6f48cbd,1,ca00817d14c90f75f3695ef75030c907,1b7e5006cb25dd23ce8686691013b121,2026-09-01T00:04:10.333Z,270.41,26.13
ed7303c4-1d95-4781-85ce-35e4ad0ef232,1,198ec19b3806cc2ad217e159e4e09d58,83a75eea11694e36e56dd0cb2240229a,2026-09-01T00:04:10.333Z,116.11,5.85
7c2e4e59-8387-4de2-af5d-fa98932fcce7,1,e35e57ac692a504d2fbb8f30e188c693,a5cba26a62b8b4d0145b68b841e62e7f,2026-09-01T00:04:10.333Z,45.77,24.84
55e039d8-f8ef-4e01-9000-ada68a2c90f1,1,895e0a8c1cf8a915c6a0d5d2a91689b6,5e25c632f9db6cfb8bc100421c2737b6,2026-09-01T00:04:10.333Z,73.43,8.68
a73075db-178c-4d7e-9758-0047fbc98da4,1,01175f0c6182b4410c669417d7e8268f,f1ce5fdecd64935c28b9ff932751d0dc,2026-09-01T00:04:10.333Z,44.72,24.87
f2b93616-7339-40f5-addf-80ba4d3c34f1,1,7e42f7c4405ac2fdec454c0497facd83,c68fb906c8f4b4b946d8386bfa6e5467,2026-09-01T00:04:10.333Z,187.28,18.41
1cc51111-be06-4e41-8a3c-c30b7941e5bc,1,279c4f688c1562c5f221f139179389c9,11eac105f3f90a9b87b19c89d91e24f3,2026-09-01T00:04:10.333Z,26.0,10.06
b7bed261-95f0-47ed-8f40-ea60e3182445,1,671daae289ba175770580ddd6240ef76,ba89796db68db180bd389de96b2ff3b6,2026-09-01T00:04:10.333Z,19.36,15.98
be4e29e6-4cec-4d27-8c4f-73456929e59c,1,b3c9fbea83e09f3d0994b2f8301c89a7,ff063b022a9a0aab91bad2c9088760b7,2026-09-01T00:04:10.333Z,141.32,14.46
be4e29e6-4cec-4d27-8c4f-73456929e59c,2,6f735de7025b8e74fc832dfd6ec2bf5d,3a734b715d333a2588a3d54a0c9b8746,2026-09-01T00:04:10.333Z,189.31,30.0
9da3b6de-d56e-4a05-aa4e-b13ba3c50bc0,1,a9418952bd0aee716d44d25d706561b0,85044848b1b767db2a4a58526adef4b4,2026-09-01T00:04:10.333Z,226.6,22.18
e305c679-2094-44d2-ac46-98b1da16595f,1,edaa2bd93560f6d79e10b21fa2858004,5962468f885ea01a1b6a97a218797b0a,2026-09-01T00:04:10.333Z,183.13,36.25
389fba42-552d-4f7d-8796-db2477dcb3b1,1,70ee18fa7f4c08a0d334497bf8969f59,83b08de96980757220871b31bf6cffca,2026-09-01T00:04:10.333Z,252.1,35.24
1468b47f-b01f-47d8-bccc-ba0f5fa68e73,1,e619ceb6b2a4196772ddaa5c6e0368a7,69b5eaa096c3f9d1e5c398c597f567d6,2026-09-01T00:04:10.333Z,50.74,34.32
1468b47f-b01f-47d8-bccc-ba0f5fa68e73,2,ab687729e8507381d0b4aa32bef2d723,6c6e3d67f969468f3bfd33f827a31222,2026-09-01T00:04:10.333Z,82.92,15.73
6daf9df2-5ec3-4636-a174-08da51ed1e9d,1,cdd68c0ef3e507db79631336cf9ec285,b56906f7fd1696e043f1bcce164c487b,2026-09-01T00:04:10.333Z,32.95,24.76
6daf9df2-5ec3-4636-a174-08da51ed1e9d,2,332b3e10a1e54aa72c52f41221eb53ab,1703bc09972dab9782e7a9194943b69f,2026-09-01T00:04:10.333Z,131.73,17.87
feb566d9-95e8-4b88-8258-81ecd391b530,1,fd9bc1610a48cabefb0ef59453f7ebeb,3d62f86afa7c73be2628a3be1423f5a0,2026-09-01T00:04:10.333Z,500.21,40.65
5e39c0fd-fb08-496b-b4aa-4028c4bff5b0,1,5bf0a3751ac1a1c1253ef97a027b8c13,f6122bc84774df1b372bdb3bb88ddb9f,2026-09-01T00:04:10.333Z,128.83,15.1
424fccc7-b3f9-4c7d-9bb4-d89d39236480,1,9766505cde62429c3629bb6411cd9dc4,916748bc99315c2d202898ae58b1617e,2026-09-01T00:04:10.333Z,178.24,13.6
