order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
5f1987cc-94da-4218-9116-c19e7c2ebf44,1,a79c0d179a6de79b23a81b64b3980c04,e883aa812c37a7413226856f4579fe91,2026-09-01T00:03:58.044Z,84.08,24.82
a23780a1-0d23-4c0f-b265-47ebecee179e,1,3eb6b55ec8635498193d4fc3d264e6a3,33dd941c27854f7625b968cc6195a552,2026-09-01T00:03:58.044Z,32.88,25.16
4727c3d8-815d-4c7e-8cd3-5f87a77d1a42,1,93709a210f8c878e1d9b12ff28580f2e,ed46f1eb4a638113deb2a1137b5f22e9,2026-09-01T00:03:58.044Z,16.47,12.23
3d42ca56-e09f-4d31-8fca-10209d8f8378,1,0e5c138ca746633922f8ed55b2c3d005,fe49ee029e61e789a1f3a5525f57ba8d,2026-09-01T00:03:58.044Z,58.99,21.48
1f169ce2-4a4a-4d8a-a955-78e6144746f5,1,37e25cb997fa9c3559b68928bdddff23,0c8380b62e38e8a1e6adbeba7eb9688c,2026-09-01T00:03:58.044Z,189.4,28.34
bddbe3f3-60ee-48c8-a0c7-7c3367d8ab5e,1,da7da0c2d3f2dbb32bee4ad3cf467fc6,05d2173d43ea568aa0540eba70d2ca76,2026-09-01T00:03:58.044Z,350.81,32.82
510f1f7d-89f9-47e8-b017-34be2276963c,1,3ed88583f131691a34dbc2b4e4f83f2e,6fd52c528dcb38be2eea044946b811f8,2026-09-01T00:03:58.044Z,192.5,42.48
b9864b8b-3860-4fe5-8d06-7fa98d84276b,1,e87093a08e761c9fbf7dd461227f66c1,c43d924a0f1688ee9fae0efcd6f539d4,2026-09-01T00:03:58.044Z,43.18,3.58
d7d3234e-ad53-4bf7-be4d-a6ef2b300544,1,0c3e039a06ef40bce9a30c05a247f77e,876182d1918783bbe15233febfbd4926,2026-09-01T00:03:58.044Z,230.69,15.9
0a938af9-32de-4a07-a9d3-7c948806b026,1,ca00817d14c90f75f3695ef75030c907,1b7e5006cb25dd23ce8686691013b121,2026-09-01T00:03:58.044Z,132.48,17.4
0a938af9-32de-4a07-a9d3-7c948806b026,2,198ec19b3806cc2ad217e159e4e09d58,83a75eea11694e36e56dd0cb2240229a,2026-09-01T00:03:58.044Z,452.93,23.7
0a938af9-32de-4a07-a9d3-7c948806b026,3,e35e57ac692a504d2fbb8f30e188c693,a5cba26a62b8b4d0145b68b841e62e7f,2026-09-01T00:03:58.044Z,209.12,21.26
a93111ee-0d03-46b4-9cba-742e891e8e43,1,895e0a8c1cf8a915c6a0d5d2a91689b6,5e25c632f9db6cfb8bc100421c2737b6,2026-09-01T00:03:58.044Z,298.7,14.92
99e7c0d7-9a22-4742-9649-4a17064e1e97,1,01175f0c6182b4410c669417d7e8268f,f1ce5fdecd64935c28b9ff932751d0dc,2026-09-01T00:03:58.044Z,168.84,22.02
a28f1504-c4da-4c9f-98dc-1cecccb009a8,1,7e42f7c4405ac2fdec454c0497facd83,c68fb906c8f4b4b946d8386bfa6e5467,2026-09-01T00:03:58.044Z,381.55,27.24
a28f1504-c4da-4c9f-98dc-1cecccb009a8,2,279c4f688c1562c5f221f139179389c9,11eac105f3f90a9b87b19c89d91e24f3,2026-09-01T00:03:58.044Z,336.35,19.17
f2a66c12-707d-443e-9478-ed14009bc692,1,671daae289ba175770580ddd6240ef76,ba89796db68db180bd389de96b2ff3b6,2026-09-01T00:03:58.044Z,87.72,16.57
35b4aa63-d1ff-4c66-b176-4a60fec6067b,1,b3c9fbea83e09f3d0994b2f8301c89a7,ff063b022a9a0aab91bad2c9088760b7,2026-09-01T00:03:58.044Z,6.86,2.41
5b050cc9-ffa5-41e3-9a04-a647a9060eba,1,6f735de7025b8e74fc832dfd6ec2bf5d,3a734b715d333a2588a3d54a0c9b8746,2026-09-01T00:03:58.044Z,78.31,36.66
da13ab95-33b7-403c-9fd4-415bd322d95b,1,a9418952bd0aee716d44d25d706561b0,85044848b1b767db2a4a58526adef4b4,2026-09-01T00:03:58.044Z,113.39,36.85
41420da4-e24a-4af1-a8a3-9d5fc84f1e04,1,edaa2bd93560f6d79e10b21fa2858004,5962468f885ea01a1b6a97a218797b0a,2026-09-01T00:03:58.044Z,121.58,24.96
4c6c80b6-ede3-4808-88a5-859f25216823,1,70ee18fa7f4c08a0d334497bf8969f59,83b08de96980757220871b31bf6cffca,2026-09-01T00:03:58.044Z,85.26,20.42
3f2c6bcd-424f-4f5f-beb6-bbe81b1a4f41,1,e619ceb6b2a4196772ddaa5c6e0368a7,69b5eaa096c3f9d1e5c398c597f567d6,2026-09-01T00:03:58.044Z,185.44,12.26
3f2c6bcd-424f-4f5f-beb6-bbe81b1a4f41,2,ab687729e8507381d0b4aa32bef2d723,6c6e3d67f969468f3bfd33f827a31222,2026-09-01T00:03:58.044Z,276.4,32.03
d9ebd4db-1ba3-4b66-879f-8b52903292d2,1,cdd68c0ef3e507db79631336cf9ec285,b56906f7fd1696e043f1bcce164c487b,2026-09-01T00:03:58.044Z,168.13,21.28
1aaf53a0-d0df-47c7-9141-a3551d8d9ecb,1,332b3e10a1e54aa72c52f41221eb53ab,1703bc09972dab9782e7a9194943b69f,2026-09-01T00:03:58.044Z,527.79,9.98
c38fdfd4-41a6-4dbf-b21c-29f68193bb52,1,fd9bc1610a48cabefb0ef59453f7ebeb,3d62f86afa7c73be2628a3be1423f5a0,2026-09-01T00:03:58.044Z,189.63,6.11
62a41c9b-82a1-42b3-afd5-b685480dbf0a,1,5bf0a3751ac1a1c1253ef97a027b8c13,f6122bc84774df1b372bdb3bb88ddb9f,2026-09-01T00:03:58.044Z,23.84,3.43
62a41c9b-82a1-42b3-afd5-b685480dbf0a,2,,,2026-09-01T00:03:58.044Z,178.86,18.96
a6f19f30-4019-4186-bd4c-2362fed0e7d7,1,,,2026-09-01T00:03:58.044Z,15.4,29.76
