order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
21f37a33-1a18-45e0-a942-5fcc82d9ae66,332153cb7b2d1057579a81e9cf77c5f5,delivered,2026-08-26 02:53:42,2026-08-26 10:15:54.734454,2026-08-28 02:53:42,2026-09-04 02:53:42,2026-09-11 02:53:42
af25abfe-aeaf-4662-a25c-22abe9b89918,b2c63a8267bfc180d06ba2d9b79cfcc3,delivered,2026-08-25 03:08:28,2026-08-25 03:59:05.764875,2026-08-27 03:08:28,2026-09-04 03:08:28,2026-09-19 03:08:28
e99739f9-7b31-4957-ae12-b2b4fda07cef,4d66962e97baeb612fc75237b75d6e56,delivered,2026-08-23 00:32:31,2026-08-23 00:35:55.880177,2026-08-25 00:32:31,2026-09-05 00:32:31,2026-09-06 00:32:31
918e67da-1624-4534-afc0-04c20c36b70b,fdb25935b3091f24524bab7fff017e95,delivered,2026-08-28 15:32:05,2026-08-28 23:11:29.28057,2026-08-31 15:32:05,2026-09-05 15:32:05,2026-09-16 15:32:05
460b0bdf-f8d5-46c4-adf5-307bc4ecfbf9,9aa05448506c04fd9a595d7c1850de9f,delivered,2026-08-25 07:40:37,2026-08-25 08:37:07.174508,2026-08-27 07:40:37,2026-08-29 07:40:37,2026-09-24 07:40:37
f26a2ba1-82d1-420b-863a-dd389d22c737,7cbc9e8aed4560ebfd0195b5aa3be49c,delivered,2026-08-27 08:57:07,2026-08-27 21:03:00.052416,2026-08-28 08:57:07,2026-09-06 08:57:07,2026-09-15 08:57:07
1e592b7f-4d78-42dd-adb7-33d3271c7352,cb34f0aa5dcd750ae8febaaa4b335614,delivered,2026-08-27 15:18:47,2026-08-27 19:41:38.460275,2026-08-28 15:18:47,2026-09-05 15:18:47,2026-09-16 15:18:47
4d02d761-8571-41c9-a08e-2e70e1f08509,61bd0c47dc93a50dcac3e2ad1ea5cfb8,delivered,2026-08-26 06:46:59,2026-08-27 05:06:42.801213,2026-08-28 06:46:59,2026-09-03 06:46:59,2026-09-23 06:46:59
ff3398f3-8fa2-4ac5-9942-2674c6f48cbd,e96f726a36912911368a300dc6cdc621,delivered,2026-08-28 12:52:04,2026-08-28 13:01:50.611177,2026-08-31 12:52:04,2026-09-05 12:52:04,2026-09-20 12:52:04
ed7303c4-1d95-4781-85ce-35e4ad0ef232,a52bc8934491cdd988e9e063be7656c4,delivered,2026-08-28 10:20:22,2026-08-28 20:50:28.788604,2026-08-30 10:20:22,2026-09-06 10:20:22,2026-09-22 10:20:22
7c2e4e59-8387-4de2-af5d-fa98932fcce7,e59277b168390718b57dd1f0fdbd6306,delivered,2026-08-27 17:29:18,2026-08-28 05:01:15.01143,2026-08-28 17:29:18,2026-09-08 17:29:18,2026-09-16 17:29:18
55e039d8-f8ef-4e01-9000-ada68a2c90f1,8648d9faf417d0a1c306053ccfdab0f8,delivered,2026-08-28 22:18:13,2026-08-29 09:44:15.793617,2026-08-29 22:18:13,2026-09-03 22:18:13,2026-09-23 22:18:13
a73075db-178c-4d7e-9758-0047fbc98da4,e009147a4b30be4a108b0f2874ac005f,delivered,2026-08-27 00:07:03,2026-08-27 22:49:23.545034,2026-08-30 00:07:03,2026-09-03 00:07:03,2026-09-24 00:07:03
f2b93616-7339-40f5-addf-80ba4d3c34f1,3a294058a2a6f63b24d6c77dcd1573b9,delivered,2026-08-26 01:46:35,2026-08-26 07:29:18.913187,2026-08-28 01:46:35,2026-08-31 01:46:35,2026-09-07 01:46:35
1cc51111-be06-4e41-8a3c-c30b7941e5bc,05442d85c4114266feb6a926dacb7580,delivered,2026-08-25 10:12:36,2026-08-25 21:33:17.739809,2026-08-28 10:12:36,2026-09-08 10:12:36,2026-09-17 10:12:36
b7bed261-95f0-47ed-8f40-ea60e3182445,0e9cf72e31c1e9a33112db12a2e5c436,delivered,2026-08-23 16:19:08,2026-08-24 11:20:19.718472,2026-08-25 16:19:08,2026-08-27 16:19:08,2026-09-22 16:19:08
be4e29e6-4cec-4d27-8c4f-73456929e59c,c78c34e7592e3ebcf506ddf2e0d68e5e,delivered,2026-08-25 12:36:17,2026-08-25 18:09:10.354457,2026-08-27 12:36:17,2026-08-30 12:36:17,2026-09-17 12:36:17
9da3b6de-d56e-4a05-aa4e-b13ba3c50bc0,8e69913c447da381483a66e6c612b0d6,delivered,2026-08-27 17:57:40,2026-08-27 21:47:14.786767,2026-08-28 17:57:40,2026-09-08 17:57:40,2026-09-21 17:57:40
e305c679-2094-44d2-ac46-98b1da16595f,7b87e4074ae4ee57ef2f7a7df19fd937,delivered,2026-08-23 09:42:42,2026-08-24 04:52:59.673114,2026-08-26 09:42:42,2026-09-06 09:42:42,2026-09-18 09:42:42
389fba42-552d-4f7d-8796-db2477dcb3b1,44621e922dd01021f7d538df78e2f481,delivered,2026-08-24 23:54:48,2026-08-25 19:55:05.782213,2026-08-26 23:54:48,2026-08-28 23:54:48,2026-09-16 23:54:48
1468b47f-b01f-47d8-bccc-ba0f5fa68e73,a77b0439890bc483529d4452eedd68fd,delivered,2026-08-23 09:31:30,2026-08-23 21:35:30.092578,2026-08-24 09:31:30,2026-08-26 09:31:30,2026-09-19 09:31:30
6daf9df2-5ec3-4636-a174-08da51ed1e9d,0402d1ea1d67936c440f9ab05e45cd24,delivered,2026-08-23 22:27:29,2026-08-24 15:25:22.903191,2026-08-26 22:27:29,2026-09-01 22:27:29,2026-09-18 22:27:29
feb566d9-95e8-4b88-8258-81ecd391b530,dad5e5f178c09543d12acb58bbf2f82a,delivered,2026-08-25 10:36:45,2026-08-25 19:21:06.14863,2026-08-27 10:36:45,2026-09-04 10:36:45,2026-09-12 10:36:45
5e39c0fd-fb08-496b-b4aa-4028c4bff5b0,5a586d62b6c78b4e174b51854c2e6912,delivered,2026-08-28 02:48:13,2026-08-28 14:48:50.958628,2026-08-31 02:48:13,2026-09-07 02:48:13,2026-09-07 02:48:13
424fccc7-b3f9-4c7d-9bb4-d89d39236480,1faa8235ed57dbf4adb767066a4c5993,delivered,2026-08-24 05:07:03,2026-08-24 23:56:58.229772,2026-08-26 05:07:03,2026-09-05 05:07:03,2026-09-10 05:07:03
