order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
28ffe9b7-4194-45a2-9cc4-fe50259199d2,d32ea49b7ca7a371cf86fc543ba44d62,delivered,2026-08-27 11:19:46,2026-08-27 19:01:25.683505,2026-08-28 11:19:46,2026-09-08 11:19:46,2026-09-08 11:19:46
02d5384b-b7ac-4ff3-9db4-a2b054165070,5d36915c45e0477d64947da4f88ef7ba,delivered,2026-08-27 02:47:02,2026-08-27 07:48:05.045423,2026-08-29 02:47:02,2026-09-06 02:47:02,2026-09-11 02:47:02
12b42614-f68f-406a-af25-4884bbdae783,f0b68e35ddd2c5191d55d6191faa4397,delivered,2026-08-27 16:31:01,2026-08-28 01:00:56.69764,2026-08-30 16:31:01,2026-09-05 16:31:01,2026-09-10 16:31:01
f5dc1a25-3e1a-4a1d-9135-f14c219cf668,8c193b870f6af1254fdbf4bffed544a3,delivered,2026-08-27 11:24:59,2026-08-28 07:49:51.366368,2026-08-29 11:24:59,2026-09-09 11:24:59,2026-09-08 11:24:59
829f12e9-db41-4f0c-9954-0443805f4794,e3215a794a319f3b7a9809a57f19bf21,delivered,2026-08-27 01:04:54,2026-08-27 06:36:05.013012,2026-08-29 01:04:54,2026-09-03 01:04:54,2026-09-20 01:04:54
56b32b4d-dc38-4cac-97b5-699bbeda4186,4d93c28d0b1188730ffe67454f8dac23,delivered,2026-08-27 23:56:09,2026-08-28 13:15:00.79635,2026-08-30 23:56:09,2026-09-05 23:56:09,2026-09-07 23:56:09
1a86d15b-ec2a-41c2-b05f-8714188f1b31,a95af80256ebdb05713863cb03060667,delivered,2026-08-27 01:53:49,2026-08-27 02:28:02.273895,2026-08-28 01:53:49,2026-09-08 01:53:49,2026-09-14 01:53:49
7dbbf882-e80c-4c78-b5fb-69edfa4aa36c,2d5beff4da9dad1f6a2abfb30f7f917e,delivered,2026-08-27 23:42:37,2026-08-28 11:50:49.257326,2026-08-28 23:42:37,2026-09-06 23:42:37,2026-09-07 23:42:37
1570a1fe-7acc-4582-93c0-4eb15730de81,d038105cb35ab8f8b3c0575e00873058,delivered,2026-08-27 14:31:05,2026-08-28 02:45:13.847442,2026-08-29 14:31:05,2026-09-03 14:31:05,2026-09-07 14:31:05
13d555b0-1a91-48a1-9099-d4928e47668b,f31a4655577f4052dbb69223f464022c,delivered,2026-08-27 03:37:59,2026-08-27 14:35:06.01882,2026-08-30 03:37:59,2026-09-09 03:37:59,2026-09-10 03:37:59
8a7f84ea-ab90-4493-abf2-f2ad1dd454b5,4212cb0b515edd1723eb5dade9852916,delivered,2026-08-27 22:48:51,2026-08-28 06:05:21.735164,2026-08-29 22:48:51,2026-09-08 22:48:51,2026-09-16 22:48:51
20c7fb72-19b9-4d50-aeb9-d044b0e65761,334ebcfc6dd06afe410b13fef79a87c1,delivered,2026-08-27 06:19:26,2026-08-27 18:48:32.228186,2026-08-28 06:19:26,2026-09-02 06:19:26,2026-09-22 06:19:26
a9c31cac-b357-47f6-9a86-275cba4e0d9b,95c977354da77e673421a2bf0f4871ab,delivered,2026-08-27 06:59:40,2026-08-27 08:55:41.599273,2026-08-29 06:59:40,2026-09-01 06:59:40,2026-09-03 06:59:40
