order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
e7618e05-96f0-48a6-9c2d-841a1d9d1e6c,1,a79c0d179a6de79b23a81b64b3980c04,e883aa812c37a7413226856f4579fe91,2026-08-31T22:38:32.755Z,280.99,27.82
a174efee-3452-483d-9143-b67843ccfd54,1,3eb6b55ec8635498193d4fc3d264e6a3,33dd941c27854f7625b968cc6195a552,2026-08-31T22:38:32.755Z,48.56,6.96
bf69801d-cc83-406a-8582-97aa02f6ebb4,1,93709a210f8c878e1d9b12ff28580f2e,ed46f1eb4a638113deb2a1137b5f22e9,2026-08-31T22:38:32.755Z,128.6,23.32
c78a4f27-2953-4e41-b673-abd887a6c741,1,0e5c138ca746633922f8ed55b2c3d005,fe49ee029e61e789a1f3a5525f57ba8d,2026-08-31T22:38:32.755Z,82.7,11.91
b22347db-6ad6-451a-9118-330ad3c51007,1,37e25cb997fa9c3559b68928bdddff23,0c8380b62e38e8a1e6adbeba7eb9688c,2026-08-31T22:38:32.755Z,490.22,11.53
030edaaf-6984-4d5f-80f0-1f0933315f17,1,da7da0c2d3f2dbb32bee4ad3cf467fc6,05d2173d43ea568aa0540eba70d2ca76,2026-08-31T22:38:32.755Z,160.35,17.74
030edaaf-6984-4d5f-80f0-1f0933315f17,2,3ed88583f131691a34dbc2b4e4f83f2e,6fd52c528dcb38be2eea044946b811f8,2026-08-31T22:38:32.755Z,203.54,16.86
030edaaf-6984-4d5f-80f0-1f0933315f17,3,e87093a08e761c9fbf7dd461227f66c1,c43d924a0f1688ee9fae0efcd6f539d4,2026-08-31T22:38:32.755Z,292.44,13.96
a8bfa3d6-368a-495b-8b3b-9b98a9386843,1,0c3e039a06ef40bce9a30c05a247f77e,876182d1918783bbe15233febfbd4926,2026-08-31T22:38:32.755Z,10.44,32.44
63f80347-b2d4-4ab2-b6d7-1f319c2d3fc3,1,ca00817d14c90f75f3695ef75030c907,1b7e5006cb25dd23ce8686691013b121,2026-08-31T22:38:32.755Z,139.07,28.43
63f80347-b2d4-4ab2-b6d7-1f319c2d3fc3,2,198ec19b3806cc2ad217e159e4e09d58,83a75eea11694e36e56dd0cb2240229a,2026-08-31T22:38:32.755Z,158.15,6.05
d05ddd94-3fd4-4376-ba85-403ef93038d6,1,e35e57ac692a504d2fbb8f30e188c693,a5cba26a62b8b4d0145b68b841e62e7f,2026-08-31T22:38:32.755Z,276.25,31.39
e9493e30-d2d5-4d44-b201-8d2395394759,1,895e0a8c1cf8a915c6a0d5d2a91689b6,5e25c632f9db6cfb8bc100421c2737b6,2026-08-31T22:38:32.755Z,58.51,21.92
f098a03d-c0cd-4a85-8b65-f33c301d7211,1,01175f0c6182b4410c669417d7e8268f,f1ce5fdecd64935c28b9ff932751d0dc,2026-08-31T22:38:32.755Z,9.29,0.08
5b74d74c-de06-42a2-be6a-193b40a01c93,1,7e42f7c4405ac2fdec454c0497facd83,c68fb906c8f4b4b946d8386bfa6e5467,2026-08-31T22:38:32.755Z,222.86,27.01
5b74d74c-de06-42a2-be6a-193b40a01c93,2,279c4f688c1562c5f221f139179389c9,11eac105f3f90a9b87b19c89d91e24f3,2026-08-31T22:38:32.755Z,215.91,32.41
50e5e98f-6f89-4463-8749-03c1349ddd34,1,671daae289ba175770580ddd6240ef76,ba89796db68db180bd389de96b2ff3b6,2026-08-31T22:38:32.755Z,98.47,34.33
50e5e98f-6f89-4463-8749-03c1349ddd34,2,b3c9fbea83e09f3d0994b2f8301c89a7,ff063b022a9a0aab91bad2c9088760b7,2026-08-31T22:38:32.755Z,619.63,4.32
ef98fd44-194f-4cf1-9340-625baed49a94,1,6f735de7025b8e74fc832dfd6ec2bf5d,3a734b715d333a2588a3d54a0c9b8746,2026-08-31T22:38:32.755Z,240.9,32.75
8a50b9f3-67d6-47be-8b05-904fffad4c0a,1,a9418952bd0aee716d44d25d706561b0,85044848b1b767db2a4a58526adef4b4,2026-08-31T22:38:32.755Z,377.29,12.87
